0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
o,exército,aceita,mesmo,e,em,paz,a,entrada,de,venezuelanos,no,brasil,não,acham,que,a,situação,do,país,já,está,crítica,em,segurança,e,destruição,da,lei,e,da,ordem,de,forma,suficiente,para,termos,que,aceitar,mais,socialistas,e,pessoas,de,fora,da,nossa,cultura,,,,,,,,
e,tbm,tem,os,que,sonham,ir,morar,fora,e,que,irão,ser,tratados,justamente,como,estão,tratando,os,venezuelanos,adoro,a,hipocrisia,rsrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pacaraima,em,roraima,vive,toque,de,recolher,informal,e,ataques,aos,venezuelanos,para,religioso,sentimento,de,xenofobia,tem,origem,na,falta,de,atenção,aos,miseráveis,eu,não,recomendaria,alguém,de,fora,dormir,na,rua,diz,morador,https,ponteorgempacaraimav,enezuelanosenfrentamfaltadeestruturaediscursosdeodio,,,,,,,,,,,,,,,,,
um,cidadão,gritava,fora,venezuelanos,enquanto,a,comissão,do,governo,chegava,para,avaliar,o,espaço,de,um,dos,abrigos,em,esteio,muito,provavelmente,os,familiares,deste,cidadão,também,foram,imigrantes,engraçado,como,a,história,é,esquecida,,,,,,,,,,,,,,,,,,,,
colômbia,propõe,ajuda,internacional,para,criar,corredores,humanitários,para,imigrantes,venezuelanos,por,causa,da,crise,no,país,isso,soa,muito,open,society,fora,o,fato,de,chamar,ditadura,de,crise,a,colômbia,demonstra,que,está,indo,bem,no,caminho,errado,pictwittercom9euxtpws2c,,,,,,,,,,,,,,,
milhões,de,imigrantes,mundo,a,fora,será,que,ninguém,aprendeu,o,bastante,com,a,guerra,fria,venezuelanos,imigrantes,africanos,orientemedio,mediumorient,african,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
na,venezuela,o,socialismo,foi,fielmente,implementado,fora,esquerdas,quadro,de,horror,qdo,vemos,a,venezuelae,os,venezuelanos,passarem,fome,https,twittercomvemprarua_brs,tatus1032757707764314112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
para,quem,é,de,fora,sobre,a,crise,dos,refugiados,venezuelanos,a,imagem,simboliza,o,sentimento,de,impotência,medo,dor,e,tristezaque,estamos,vivendo,em,roraima,precisamos,de,muita,energia,boa,com,ações,de,httpswww,facebookcom540136719post,s10155584087716720,,,,,,,,,,,,,,,,,,,
engraçado,que,a,culpa,para,a,mídia,tendenciosa,e,para,a,esquerdalha,socialista,comunista,bolivariana,não,é,de,quem,empurra,os,venezuelanos,para,fora,de,seu,país,e,sim,de,quem,não,pode,recebelos,por,motivos,óbvios,,,,,,,,,,,,,,,,,,,
eu,fico,num,misto,de,putassa,e,triste,vendo,os,br,querendo,por,os,venezuelanos,pra,fora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tem,esquerdista,apoiando,os,refugiados,venezuelanos,sério,isso,fora,maduro,então,ou,seria,uma,tela,azul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palhaçada,palhaçada,é,uma,várzea,esse,brasil,temos,13,milhões,de,desempregados,e,estão,trazendo,quase,1000,venezuelanos,pro,rs,vão,ganhar,a,vida,como,aqui,pirataria,roubo,prostituição,fora,as,doenças,que,foram,extintas,no,nosso,grande,país,e,está,voltando,tudo,,,,,,,,,,,,,
onu,pede,que,potências,ajudem,américa,do,sul,com,fluxo,de,venezuelanos,principais,agências,do,organismo,internacional,querem,que,países,fora,da,região,se,apresentem,como,locais,para,relocalização,de,refugiados,http,owlyyjul30lwuva,,,,,,,,,,,,,,,,,,,,,,,
não,quero,isso,para,meu,brasil,fora,esquerdopatas,venezuelanos,compram,carne,estragada,httpswww,oantagonistacomp109268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pois,e,só,essa,falsa,notícia,do,datafolha,já,fez,o,dólar,passar,da,casa,dos,4,reais,agora,imagine,se,volta,o,ladrão,de,9,dedos,qual,credibilidade,terá,o,país,cara,vamos,abraçar,os,venezuelanos,e,morrer,juntos,não,vô,sair,fora,,,,,,,,,,,,
respeito,é,pra,quem,tem,vamos,respeitar,os,imigrantes,imigração,faz,parte,da,humanidade,tem,brasileiro,no,mundo,todo,estados,unidos,paraguai,e,portugal,lideram,a,lista,das,comunidades,brasileiras,fora,do,brasil,bem,vindo,os,venezuelanos,https,g1globocomrrroraimanot,icia20180818prefiromorrerdefomenavenezueladoqueagredidoaquidizimigranteatacadoporbrasileirosnafronteiraemrrghtml,,,,,,,,,,,,,,,,
pelo,que,eu,li,em,várias,notícias,sobre,venezuelanos,deu,pra,entender,que,eles,são,bem,folgados,e,mal,agradecidos,brasil,não,tem,obrigação,de,acolher,imigrante,algum,nós,fazemos,pq,tentamos,fazer,a,diferença,do,que,sofremos,lá,fora,e,acabamos,sendo,escurraçados,do,mesmo,jeito,,,,,,,,,
porrada,nesses,venezuelanos,essas,porra,querem,fazer,zona,aqui,no,nosso,pais,fora,venezuelanos,vocês,não,são,bem,vindos,aqui,https,g1globocommundonoticia,20180823onucriticarestricoesdeacolhidadevenezuelanosempaiseslatinoamericanosghtmlutm_sourcefacebookutm_mediumsharebardesktoputm_campaignsharebar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pow,cara,nem,foi,por,esse,fato,isolado,não,fora,o,assédio,dos,venezuelanos,contra,as,brasileiras,as,invasões,a,casas,em,boa,vista,inclusive,a,casa,da,minha,vó,roubo,q,acontece,ha,mais,de,3,anos,a,intolerância,é,fruto,do,caos,q,o,estado,vive,,,,,,,,
brasil,para,brasileiros,fora,venezuelanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenho,vergonha,tbm,do,que,houve,pq,apesar,de,tudo,o,povo,é,quem,sofre,sempre,por,causa,da,irresponsabilidade,de,seus,governantes,e,ali,sofrem,os,venezuelanos,e,os,brasileiros,que,vivem,lá,pq,mal,tem,estrutura,para,eles,e,ainda,tem,que,suportar,gente,faminta,de,fora,,,,,,,
fora,venezuelanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,nação,brasileira,exige,interverção,civica,militar,faxina,geral,abaixo,sistema,politico,partidario,reintegração,de,posse,ao,povo,brasileiro,o,povo,é,o,poder,soberano,da,nação,nova,constituição,sos,ffaa,fora,chineses,venezuelanos,,,,,,,,,,,,,,,,,,,,,,
simplesmente,covardiaque,entregassem,as,mercadorias,compradas,por,eles,com,dificuldadesenquanto,isso,venezuelanos,entram,em,nosso,país,com,todos,os,privilégiospovo,q,lambeu,o,saco,dos,ditadores,chavesmaduroamigos,dos,ptralhas,fora,prefeito,,,,,,,,,,,,,,,,,,,,,,,,,
jornaldacultura,nós,não,damos,conta,nem,de,nossosrefugiadosbrasileiros,que,dirá,dos,de,fora,como,esses,venezuelanos,a,caridade,começa,dentro,de,casa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ultimamente,tenho,me,inteirado,muito,de,problemas,pessoais,e,to,totalmente,por,fora,de,tudo,que,ta,acontecendo,esses,lances,dos,venezuelanos,em,roraima,etc,então,se,alguem,que,esteja,por,dentro,dos,assuntos,quiser,me,explicar,eu,agradeço,,,,,,,,,,,,,,,,,
vão,receber,mil,venezuelanos,e,teram,prioridade,para,serem,empregados,fodase,os,brasileiros,desempregados,né,foravenezuelanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nao,tenho,opinião,sobre,os,venezuelanos,sendo,chutados,pra,fora,daqui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o,brasil,sempre,recebeu,imigrantes,e,refugiados,do,mundo,inteiro,mais,a,situação,dos,venezuelanos,em,roraima,está,fora,de,controle,o,que,falta,é,organização,no,estado,pelo,governo,brasileiro,,,,,,,,,,,,,,,,,,,,,,,,,
roraimenses,se,preocupam,mais,se,pessoas,de,fora,sabem,a,sigla,do,estado,o,nome,da,capital,e,se,pronunciam,róráima,e,não,rorâima,do,que,com,a,dignidade,humana,dos,refugiados,venezuelanos,,,,,,,,,,,,,,,,,,,,,,,
esse,mimimi,pelos,venezuelanos,está,me,cansando,bem,claramente,o,dia,que,o,brasil,cuidar,bem,do,próprio,povo,ai,pode,começar,a,aceitar,gente,de,fora,antes,disso,estará,colocando,mais,água,num,recipiente,já,preenchido,,,,,,,,,,,,,,,,,,,
concordo,em,parte,de,longe,eh,difícil,saber,o,q,se,passa,por,lá,não,sabemos,como,os,venezuelanos,são,como,agem,e,etc,qdo,agridemexpulsam,qq,um,da,mesma,nacionalidade,dos,bandidos,acredito,ser,sim,intolerância,seria,como,se,alguém,de,fora,chamasse,tds,os,br,de,corruptos,,,,,,,
atenção,atenção,distribuição,de,venezuelanos,aproveite,e,pegue,o,seu,estamos,cheios,de,problemas,e,ainda,vão,distribuílos,brasil,à,fora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pela,imigração,podemos,ajudar,de,alguma,maneira,afinal,é,nosso,país,em,relação,à,ditadura,nada,podemos,fazer,afinal,tá,bem,fora,de,controle,e,se,os,venezuelanos,estão,aqui,é,porque,não,concordam,e,querem,achar,um,refúgio,pelo,menos,por,eles,devemos,ter,empatia,,,,,,,,,,
desde,2013,estão,entrando,levas,e,levas,de,haitiano,angolano,cubanos,venezuelanos,fora,chineses,povo,do,oriente,médio,só,sei,que,estão,se,espalhando,pelo,país,inclusive,no,mst,que,está,cheio,de,vnzlanos,https,twittercommaryreis166st,atus1032317454700212224,,,,,,,,,,,,,,,,,,,
como,tem,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,de,roraima,nos,chamar,de,httpswww,facebookcom10000176561830,1posts1749523081783195,,,,,,,,,,,,,,,,,,,
mude,o,ano,de,2018,para,1970,troque,venezuelanos,por,nordestinos,mude,pacaraima,por,rio,de,janeiro,e,são,paulo,e,me,diga,a,culpa,é,do,povo,que,vem,de,fora,,,,,,,,,,,,,,,,,,,,,,,,
a,notícia,da,vez,agora,é,a,entrada,de,venezuelanos,no,brasil,apoio,o,acolhimento,deles,aqui,mais,acredito,que,a,prioridade,de,ajuda,do,governo,tem,quer,ser,de,quem,é,brasileiro,temos,quase,14,milhões,de,desempregados,e,estamos,dando,prioridade,pra,quem,em,de,fora,soacho,,,,,,,
encontro,acolher,venezuelanos,e,deixa,os,brasileiros,morrer,de,fome,milhões,de,desempregados,a,ajuda,é,só,pra,quem,vem,de,fora,os,brasileiros,que,se,danemtenho,nojo,desse,país,que,descobre,seu,povo,para,se,fazer,de,bonzinho,para,o,resto,do,mundo,,,,,,,,,,,,
legal,aplaude,os,acolhimentos,de,venezuelanos,mas,não,acolhe,aquele,morador,de,rua,que,vive,na,calçada,da,tua,casa,não,sou,contra,amor,ao,próximo,mas,amor,em,igual,a,todos,que,necessitam,e,não,pq,é,de,fora,que,precisa,de,ajuda,aqui,no,brasil,vários,necessitam,tbm,,,,,,
as,mesmas,pessoas,que,querem,os,venezuelanos,fora,do,brasil,é,o,mesmo,que,querem,ir,para,o,estados,unidos,https,twittercompoder360statu,s1032213393904750592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
os,coitados,dos,venezuelanos,não,são,os,pobres,venezuelanos,que,estão,vindo,para,o,brasil,são,os,comunistas,que,tinham,cargo,de,chefia,no,governo,maduro,estão,invadindo,o,brasil,com,a,nítida,intenção,de,fazerem,aqui,o,que,já,fizeram,na,venezuela,fora,comunistas,safados,,,,,,,,,,
fora,que,estão,falando,que,o,reaparecimento,de,doenças,antes,erradicadas,como,o,sarampo,é,culpa,dessa,imigração,dos,venezuelanos,é,só,queria,que,alguém,mostrasse,algum,estudo,que,fizesse,essa,ligação,,,,,,,,,,,,,,,,,,,,,,,,
como,me,enoja,ver,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,de,roraima,nos,chamar,de,httpswww,facebookcom604121992post,s10155500163066993,,,,,,,,,,,,,,,,,
fora,q,os,refugiados,vivem,numa,situação,péssima,a,pop,em,rr,se,revirou,e,se,vira,de,tudo,qnt,é,jeito,pra,ajudar,na,alimentação,dos,venezuelanos,pelo,menos,mas,eles,não,têm,banheiro,sim,fazem,na,rua,não,tem,onde,tomar,banho,gata,vir,p,cá,n,é,taaao,digno,assim,como,pensam,
desconfie,do,país,em,q,o,governo,trata,melhor,os,de,fora,venezuelanos,do,que,seu,próprio,povo,roraimenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
é,muito,fácil,vir,uma,pessoa,de,fora,passar,um,tempinho,e,opinar,sem,saber,como,era,linda,nossa,cidade,como,era,bem,mais,tranquila,e,tudo,o,que,suportamos,hoje,com,os,venezuelanos,porque,são,quase,intocáveis,pictwittercomywymlruzjz,,,,,,,,,,,,,,,,,
agora,papo,sério,tô,observando,esse,lance,aí,dos,venezuelanos,vi,uns,brasileiros,botando,uns,venezuelanos,pra,fora,cantando,o,hino,nacional,pessoal,realmente,acha,que,isso,é,patriotismo,nego,canta,nem,o,hino,todo,pow,e,se,acha,patriota,,,,,,,,,,,,,,,,
pessoas,nem,todos,os,venezuelanos,são,bandidos,eu,eu,sei,desgraçamas,ta,fora,de,controle,essa,merda,pictwittercomr5kwutff1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gente,nenhum,país,latinoamericano,que,os,venezuelanos,então,não,vamos,botar,a,culpa,nos,brasileiros,eu,vi,comentários,de,peruanos,dizendo,que,queriam,ser,como,brasileiros,e,bota,os,venezuelanos,para,fora,do,país,tbm,venezuela,assim,não,tem,como,te,defende,pictwittercomcqurbd5y91,,,,,,,,,,,,,
não,sei,se,é,verdade,mais,eu,vi,que,os,venezuelanos,estavam,jogando,a,comida,fora,pq,disse,que,era,comida,de,cachorro,olha,aqui,vezuelanos,eu,nao,alimento,meu,frango,a,vida,toda,para,vc,dizerem,que,é,comida,de,cachorro,,,,,,,,,,,,,,
super,entendo,a,posição,do,br,em,relação,aos,venezuelanos,por,causa,das,doenças,e,de,q,n,tem,como,ajudar,esse,pessoal,mas,aquele,vídeo,deles,sendo,mandados,ambora,do,br,e,o,povo,cantando,o,hino,nacional,e,gritando,fora,foi,crueldade,demais,p,mim,vc,já,foi,melhor,meu,brasil,,,
força,nacional,bolivariana,do,brasil,vai,a,roraima,para,proteger,os,venezuelanos,dos,brasileiros,basta,de,bolivarianismo,no,brasil,fora,governos,socialistas,e,de,esquerda,estado,aparelhado,por,comunas,antibrasil,,,,,,,,,,,,,,,,,,,,,,,,,,
tá,com,dó,dos,venezuelanos,eu,tb,por,isso,chega,de,hipocrisia,a,américa,deveria,se,unir,e,forças,maduro,cair,fora,não,é,possível,que,em,pleno,século,xxi,um,déspota,ainda,consegue,manter,uma,nação,sob,seu,jugo,https,twittercomuolstatus103,2032694878830592,,,,,,,,,,,,,
dá,até,nojo,de,ler,os,comentários,obviamente,moram,lá,pelo,sudeste,onde,o,surto,de,sarampo,ainda,não,chegou,doença,que,há,mto,fora,erradicada,do,país,e,agora,temos,de,novo,graças,aos,coitados,venezuelanos,que,roubam,e,matam,roraimenses,aí,vem,essazinha,falar,de,xenofobia,https,twittercommah13mcstatus,1031223481411805190,,,,,
fora,com,esses,venezuelanos,comunismo,invadindo,o,brasil,https,twittercompmorenobstatu,s1031841871432167424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiago,rodrigues,no,telegram,como,me,enoja,ver,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,httpswww,facebookcomgutovalentepo,sts2355941101087705,,,,,,,,,,,,,,,,,,
como,me,enoja,ver,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,de,roraima,nos,chamar,de,httpswww,facebookcomenquantoissoem,roraimaposts1949230265098289,,,,,,,,,,,,,,,,,
esses,que,faz,isso,tem,que,sair,do,pais,e,sentir,na,pele,como,eles,tratan,ai,os,venezuelanos,e,como,somos,tratados,aqui,fora,mais,amor,ao,proximo,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,onu,que,sifo,fora,venezuelanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobre,venezuelanos,em,roraima,como,tem,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,httpswww,facebookcom10000162537583,3posts1973506059380221,,,,,,,,,,,,,,,,,,,,
sou,totalmente,contraria,à,violencia,contra,os,venezuelanos,mas,admito,que,fiquei,chocada,ao,descobrir,que,mais,de,800,deles,entram,no,brasil,por,dia,nao,tem,como,sustentar,isso,temos,mais,de,5,milhoes,de,desempregados,brasileiros,nao,vao,ter,condiçoes,pra,quem,vem,de,fora,,,,,,,,,
a,onu,estima,que,hoje,4,milhões,de,venezuelanos,vivam,fora,do,país,de,uma,população,total,de,30,milhões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,onu,estima,que,ao,final,de,2017,aproximadamente,16,milhões,de,venezuelanos,viviam,fora,de,seu,país,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a,questao,é,q,o,aumento,de,venezuelanos,e,a,falta,de,infra,estrutura,do,governo,com,a,regiao,é,de,calamidade,como,tratar,bem,os,de,fora,se,os,próprios,brasileiros,passam,dificuldades,mas,só,deram,notícia,pq,são,venezuelanos,nao,vi,antes,falando,dos,maus,tratos,dos,brasileiros,,,,,,
compartilhando,como,me,enoja,ver,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,de,roraima,nos,httpswww,facebookcom554693504post,s10155852590173505,,,,,,,,,,,,,,,,,,
como,me,enoja,ver,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,de,roraima,nos,httpswww,facebookcomstoryphpstor,y_fbid10212005388282222id1598774910,,,,,,,,,,,,,,,,,,,
mas,fora,o,fato,de,que,o,nortista,ta,tendo,xenofóbico,com,os,venezuelanos,qual,a,fita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depois,os,brasileiros,sao,chutados,de,outros,países,dai,ficam,com,raivinha,pq,foram,expulso,xingados,mundo,a,fora,e,nao,sabe,pq,hoje,sao,os,venezuelanos,amanha,podera,ser,nós,,,,,,,,,,,,,,,,,,,,,,,,,
venezuelanos,tem,que,resolver,os,problemas,do,deles,sozinhos,fora,do,meu,país,falou,o,coxinha,que,a,filha,mora,no,canadá,e,o,filho,na,austrália,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fora,as,supostas,agressões,contra,venezuelanos,que,aconteceram,e,que,não,foram,registradas,registrada,somente,a,agressão,contra,o,brasileiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fora,os,inúmeros,assaltos,e,estupros,cometidos,por,imigrantes,venezuelanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,militares,morreram,durante,uma,operação,das,forças,armadas,em,favela,do,rio,roraima,um,estado,de,calamidade,por,causa,da,invasão,de,imigrantes,venezuelanos,que,roubam,matam,e,agridem,cidadãos,de,bem,brasil,está,vivendo,uma,guerra,civil,fora,socialismo,,,,,,,,,,,,,,,
venezuelanos,são,um,povo,ingrato,tem,que,mandar,embora,sim,fora,que,eles,trouxeram,doenças,como,o,sarampo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
como,tem,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,de,roraima,nos,chamar,de,httpswww,facebookcom10000107871433,6posts1955769267802345,,,,,,,,,,,,,,,,,,,
como,me,enoja,ver,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,de,roraima,nos,httpswww,facebookcomstoryphpstor,y_fbid10217290719645357id1393400184,,,,,,,,,,,,,,,,,,,
aí,fica,muito,fácil,eles,entram,no,brasil,a,hora,que,quer,aí,damos,acolhimento,e,entre,outras,coisas,que,eu,não,sei,ao,certo,aí,os,venezuelanos,não,satisfeito,começa,a,roupa,bater,espancar,os,brasileiros,e,ainda,estamos,errados,em,colocar,eles,pra,fora,,,,,,,,,,
venezuelanos,em,roraima,barbárie,fora,venezuelanos,httpwww,papodepesocom,pictwittercomoq9gpdjvnk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
como,me,enoja,ver,gente,de,outros,estados,cobrando,de,nós,roraimenses,a,caridade,que,por,três,anos,jorramos,em,cima,dos,venezuelanos,que,fugiram,do,socialismo,quando,alguém,de,fora,de,roraima,nos,chamar,de,httpswww,facebookcom10000089516390,3posts2043319005707918,,,,,,,,,,,,,,,,,
flavioxsid,limaynardes,niceferrante,jorge42931348,paulommmedeiros,aruthcao,realtrump4ever,limadoc,patriota__2018,rita_guim,seujocamoro,marcosa05996429,aloysio_nunes,micheltemer,exigimos,que,os,venezuelanos,sejam,severamente,punidos,fora,todos,pictwittercomx1mkbxgc2l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fora,ajuda,que,os,próprios,roraimenses,deram,mas,chega,uma,hora,que,tudo,tem,limites,né,vários,venezuelanos,que,estão,mesmo,a,procura,de,melhoria,já,arranjaram,trabalho,aqui,mas,os,que,não,querem,nada,ficam,pelo,sinal,pedindo,dos,outros,e,fazendo,o,que,não,presta,aí,complica,,,,,,,
essa,está,sendo,a,solução,deles,e,é,aí,que,entra,o,problema,não,é,com,os,venezuelanos,em,si,mas,nos,problemas,que,eles,acabaram,causando,e,quem,vê,de,fora,não,sabe,da,realidade,,,,,,,,,,,,,,,,,,,,
eu,vi,relato,do,pessoal,de,pacaraima,a,situação,tava,fora,de,controle,vários,casos,de,brasileiros,que,foram,espancados,a,pauladas,por,venezuelanos,prostituição,à,luz,do,dia,em,bairros,residenciais,tráfico,de,drogas,assaltos,etc,,,,,,,,,,,,,,,,,,,
eu,n,condeno,as,atitudes,de,quem,expulsou,os,venezuelanos,fácil,é,falar,quando,o,brasil,que,tem,espaço,pra,todo,mundoacolhe,a,todos,é,só,um,estado,subdesenvolvido,ainda,por,cima,esquecido,plo,resto,do,país,o,ano,inteiro,mt,fácil,criticar,quando,v,tá,fora,da,situação,,,,,,,
fora,que,na,realidade,quem,foi,agredido,e,está,hospitalizado,é,um,comerciante,brasileiro,atacado,a,pauladas,e,assaltado,por,quatro,venezuelanos,que,coisa,mais,estranha,https,twittercomlelecaa3statu,s1031727083523919872,,,,,,,,,,,,,,,,,,,,,,,,,,,
aqui,em,manaus,já,teve,casos,como,os,relatados,no,texto,em,que,os,venezuelanos,jogaram,comida,doada,fora,e,quiseram,agredir,uma,mulher,que,não,deixou,eles,matarem,um,cachorro,pra,fazer,ritual,,,,,,,,,,,,,,,,,,,,,,
fui,a,um,abrigo,de,venezuelanos,hoje,em,juiz,de,fora,e,cara,ainda,n,consigo,mensurar,a,alegria,de,poder,ter,dado,um,gesto,de,amizade,para,um,povo,tão,carinhoso,se,coloque,no,lugar,dessas,pessoas,e,mesmo,assim,elas,estão,felizes,o,ser,humano,é,incrível,mesmo,nas,adversidades,,,,
como,você,é,desinformada,se,você,soubesse,que,os,viadutos,e,pontes,daqui,já,estão,cheio,de,venezuelanos,que,vivem,pedindo,é,não,movem,um,dedo,se,quer,pra,trabalhar,é,outra,aqui,em,manaus,a,maioria,são,mal,educados,roubam,invadem,e,tudo,mais,fora,o,dia,que,foram,entregar,sopa,,,,
ah,claro,por,que,todos,os,venezuelanos,são,assim,né,as,crianças,que,estão,desabrigadas,realmente,bebem,cachaça,e,sao,abusados,com,todos,você,é,ridiculo,e,depois,acha,ruim,quando,os,países,de,fora,dizem,que,nós,somos,todos,macacos,favelados,e,que,todos,vivemos,no,meio,do,mato,,,,,,
sobre,a,galera,expulsando,os,venezuelanos,ok,que,não,deve,ser,feito,como,foi,botando,pra,correr,e,tal,maaaaaas,num,país,fudido,e,cheio,de,desemprego,a,galera,vem,de,fora,e,trabalha,quase,de,graça,tirando,o,trabalho,de,quem,já,é,daqui,não,pode,ser,desse,jeito,,,,,,
ve,esse,lance,dos,venezuelanos,qnd,voce,le,a,biblia,tem,1001,passagens,falando,sobre,piedade,e,aprender,a,partilhar,o,que,voce,tem,mesmo,que,seja,pouco,nessas,horas,o,estado,é,laico,né,fora,que,na,biblia,tem,historias,que,remetem,a,essa,mesma,situação,tipo,a,parte,de,moisés,,,,
